board,noise,variant,precision,recall,F1,Pratt FOM,time (ms)
07,salt & pepper 5%,3 + gradient-domain thresholds,0.1742990931823951,0.9697037278482098,0.2954861252304715,0.20945154452570744,11.042900034226477
07,salt & pepper 5%,4 + noise-scaled threshold floor,0.2894486692015209,0.8293904719424954,0.4291340185090566,0.317383452404617,8.442799968179315
07,salt & pepper 5%,5 + morphological repair,0.3150913967032104,0.8234890463364842,0.45578565022113493,0.3423107018422205,18.957799999043345
07,salt & pepper 5%,6 Proposed (+ noise-adaptive filter),0.6426232449647872,0.6857490864799025,0.6634861217051812,0.2489136718540413,43.63069997634739
07,salt & pepper 5%,7 Proposed with Sobel + Otsu,0.422806092797578,0.9157502873513922,0.5785110088978263,0.44356127746323826,52.944299997761846
07,speckle s=0.15,1 Baseline (Gaussian + fixed Canny),0.734714263182798,0.658557924894066,0.6945547391132492,0.242529075611625,3.7543000071309507
07,speckle s=0.15,2 + intensity-Otsu thresholds,0.34954229472090304,0.8834296889742842,0.5008970922164683,0.38389620627772164,4.586199996992946
07,speckle s=0.15,3 + gradient-domain thresholds,0.3351167858739383,0.9546928342282686,0.4960942903776851,0.382008399569881,7.922599965240806
07,speckle s=0.15,4 + noise-scaled threshold floor,0.34477518955797665,0.9323051586008132,0.5033914870679822,0.38862750677878877,8.04499996593222
07,speckle s=0.15,5 + morphological repair,0.36682151997329476,0.9235559520337616,0.5250869694407609,0.4100309477265984,17.893699987325817
07,speckle s=0.15,6 Proposed (+ noise-adaptive filter),0.3778198454014829,0.9576435470312741,0.5418594608272675,0.42613714687291426,23.893500037956983
07,speckle s=0.15,7 Proposed with Sobel + Otsu,0.46487850836890654,0.9849033298450875,0.6316266058760922,0.48948555463517723,33.170800015795976
08,clean,1 Baseline (Gaussian + fixed Canny),0.8667963186150981,0.8602681721947777,0.8635199075055972,0.3135617047487106,6.209300016053021
08,clean,2 + intensity-Otsu thresholds,0.7538583761453312,0.9220428526621187,0.8295115675031645,0.3602715247184037,6.52950000949204
08,clean,3 + gradient-domain thresholds,0.7394251234682702,0.9242972241825452,0.8215897202770532,0.363585087245926,11.199600005056709
08,clean,4 + noise-scaled threshold floor,0.7394251234682702,0.9242972241825452,0.8215897202770532,0.363585087245926,10.724899999331683
08,clean,5 + morphological repair,0.755137912385073,0.9167548812044225,0.8281348778054601,0.39470684843219483,24.01980001013726
08,clean,6 Proposed (+ noise-adaptive filter),0.7624089464951376,0.9471447894613032,0.8447955111601714,0.5145953674921643,30.957499984651804
08,clean,7 Proposed with Sobel + Otsu,0.9773291473928519,0.9198864972947541,0.9477382169145173,0.8666212422320327,41.190699965227395
08,gaussian s=10,1 Baseline (Gaussian + fixed Canny),0.9167102206736353,0.8564357406100526,0.8855485266413665,0.3099497391510063,5.487399990670383
08,gaussian s=10,2 + intensity-Otsu thresholds,0.7230400313203484,0.9343095742178311,0.8152090802664386,0.3766215366810272,6.260699999984354
08,gaussian s=10,3 + gradient-domain thresholds,0.7318802126615738,0.9295900964478946,0.8189717189000364,0.3716870528912769,13.39949999237433
08,gaussian s=10,4 + noise-scaled threshold floor,0.7318802126615738,0.9295900964478946,0.8189717189000364,0.3716870528912769,10.857799963559955
08,gaussian s=10,5 + morphological repair,0.7476550680786687,0.9232092448835568,0.8262096035920025,0.4118131369752309,24.299399985466152
08,gaussian s=10,6 Proposed (+ noise-adaptive filter),0.7509827300333476,0.9223418019289579,0.8278881367073502,0.4068711609521388,33.88689999701455
08,gaussian s=10,7 Proposed with Sobel + Otsu,0.980672717078663,0.9425576334980005,0.9612374879260444,0.9499545918940627,41.041200049221516
08,gaussian s=25,1 Baseline (Gaussian + fixed Canny),0.8776634089270731,0.9022190857053243,0.8897718593751811,0.36583757424814156,6.041700020432472
08,gaussian s=25,2 + intensity-Otsu thresholds,0.44902439263418886,0.9712371598839489,0.6141251589151574,0.49770808734161565,7.048800005577505
08,gaussian s=25,3 + gradient-domain thresholds,0.6173522996543453,0.9555888810475966,0.7501043274556415,0.4406461537536172,11.573900002986193
08,gaussian s=25,4 + noise-scaled threshold floor,0.9771837194184148,0.820199168823022,0.8918358794864769,0.29877017417515,10.702900006435812
08,gaussian s=25,5 + morphological repair,0.9785780240073869,0.814631851329099,0.8891104586600856,0.33284842365502054,22.528600005898625
08,gaussian s=25,6 Proposed (+ noise-adaptive filter),0.9844825574612064,0.8197826001725085,0.8946153699919431,0.3657290808346903,35.32929997891188
08,gaussian s=25,7 Proposed with Sobel + Otsu,0.9894666708969193,0.8652964008468595,0.9232251408586414,0.7440781415890454,44.60630001267418
08,salt & pepper 1%,1 Baseline (Gaussian + fixed Canny),0.7921852623735286,0.8784795734337019,0.8331037518175921,0.33943299736515076,5.384700023569167
08,salt & pepper 1%,2 + intensity-Otsu thresholds,0.6218798782699191,0.9383086332627617,0.7480060958272704,0.4083619078571296,6.513600004836917
08,salt & pepper 1%,3 + gradient-domain thresholds,0.6183395387521279,0.9423321963459578,0.7467057197690822,0.4127304899958717,11.07339997543022
08,salt & pepper 1%,4 + noise-scaled threshold floor,0.6183395387521279,0.9423321963459578,0.7467057197690822,0.4127304899958717,16.293700027745217
08,salt & pepper 1%,5 + morphological repair,0.691228856278705,0.934882968713244,0.7948015324484778,0.47129901915418265,26.643099961802363
08,salt & pepper 1%,6 Proposed (+ noise-adaptive filter),0.7481497352938551,0.9326678036540422,0.8302806869300557,0.42328533277789726,33.64239999791607
08,salt & pepper 1%,7 Proposed with Sobel + Otsu,0.9371334728640405,0.9291686269897279,0.9331340540799078,0.8696870001596603,43.3502999949269
08,salt & pepper 5%,1 Baseline (Gaussian + fixed Canny),0.6407583560684533,0.9333735199560887,0.7598688411739712,0.44854889526124975,6.45690003875643
08,salt & pepper 5%,2 + intensity-Otsu thresholds,0.4567327196130442,0.9737904806712147,0.6218172127259157,0.5029603724992724,9.188500000163913
08,salt & pepper 5%,3 + gradient-domain thresholds,0.45675647950331616,0.9737071669411119,0.6218222444794552,0.502942368737824,13.003000000026077
08,salt & pepper 5%,4 + noise-scaled threshold floor,0.6582025322366015,0.927188700697875,0.7698767824405248,0.4294792370715891,10.969499999191612
08,salt & pepper 5%,5 + morphological repair,0.6844700558853674,0.922346702736611,0.7858004912884249,0.5351129871665574,22.96009997371584
08,salt & pepper 5%,6 Proposed (+ noise-adaptive filter),0.9181859120556661,0.831426919156277,0.8726553331737221,0.3078956634506002,57.923799962736666
08,salt & pepper 5%,7 Proposed with Sobel + Otsu,0.897027316550616,0.9183476436916804,0.9075622838505824,0.8114021894436512,66.42960000317544
08,speckle s=0.15,1 Baseline (Gaussian + fixed Canny),0.8917841220613075,0.8589498549360934,0.8750590921786956,0.3166892914310757,5.278800032101572
08,speckle s=0.15,2 + intensity-Otsu thresholds,0.7245897859585751,0.9357994197443739,0.8167611532570329,0.38448761674085363,6.597800005692989
08,speckle s=0.15,3 + gradient-domain thresholds,0.7350769443102615,0.9311387516662746,0.8215726570773525,0.37888752381815893,10.042899986729026
08,speckle s=0.15,4 + noise-scaled threshold floor,0.7350769443102615,0.9311387516662746,0.8215726570773525,0.37888752381815893,10.926599963568151
08,speckle s=0.15,5 + morphological repair,0.7545433673018844,0.9252087744060221,0.8312061366241311,0.4308127934067664,22.90979999816045
08,speckle s=0.15,6 Proposed (+ noise-adaptive filter),0.7582213011828136,0.925296988943778,0.8334686840672647,0.4348514820453102,33.06459996383637
08,speckle s=0.15,7 Proposed with Sobel + Otsu,0.9775525775927847,0.9455618285893516,0.9612911221916398,0.9476375304581797,40.21930001908913
09,clean,1 Baseline (Gaussian + fixed Canny),0.7401805625494569,0.8251338204917487,0.7803518859177156,0.3111304950257901,5.349299986846745
09,clean,2 + intensity-Otsu thresholds,0.5843078266776651,0.9100903982408991,0.7116884024742856,0.3846126500167738,6.210100022144616
09,clean,3 + gradient-domain thresholds,0.5655053333484795,0.925734254344076,0.7021107304494157,0.4010412246772483,11.566200002562255
09,clean,4 + noise-scaled threshold floor,0.5655053333484795,0.925734254344076,0.7021107304494157,0.4010412246772483,10.768800042569637
09,clean,5 + morphological repair,0.5991301007961966,0.9106382663675603,0.722747685252691,0.4568972569515912,24.18579999357462
09,clean,6 Proposed (+ noise-adaptive filter),0.6521804498717874,0.9554672056504453,0.7752159248058934,0.6041227952696424,32.4798000510782
09,clean,7 Proposed with Sobel + Otsu,0.8956288010038571,0.9276295819173904,0.9113483618237854,0.8828625268541953,39.52930000377819
09,gaussian s=10,1 Baseline (Gaussian + fixed Canny),0.836994456990351,0.8045221331319548,0.8204371128619873,0.30397255602043427,5.339000024832785
09,gaussian s=10,2 + intensity-Otsu thresholds,0.5837468694926259,0.9235501854607645,0.7153460929421458,0.40168833354441547,8.053099969401956
09,gaussian s=10,3 + gradient-domain thresholds,0.5786282984531392,0.928162642797385,0.7128542599863243,0.40660114395357044,10.460999968927354
09,gaussian s=10,4 + noise-scaled threshold floor,0.5786282984531392,0.928162642797385,0.7128542599863243,0.40660114395357044,11.801299988292158
09,gaussian s=10,5 + morphological repair,0.6076367096552143,0.9153913925475128,0.7304204210149726,0.472804277837059,23.183099983725697
09,gaussian s=10,6 Proposed (+ noise-adaptive filter),0.6074450431255249,0.9126372446675403,0.7294038946403455,0.466952004684071,35.18089995486662
09,gaussian s=10,7 Proposed with Sobel + Otsu,0.9485491172951376,0.9286660891840467,0.9385023050283103,0.926168877230748,47.31980001088232
09,gaussian s=25,1 Baseline (Gaussian + fixed Canny),0.7454529230677711,0.8778476186245548,0.8062512843487828,0.38073918828708697,6.508099962957203
09,gaussian s=25,2 + intensity-Otsu thresholds,0.32189213893967095,0.9655805551236776,0.4828262248053896,0.3774048186802882,7.799700018949807
09,gaussian s=25,3 + gradient-domain thresholds,0.3950758604633115,0.9583842332437494,0.5595059320385044,0.44798487195469655,13.806200004182756
09,gaussian s=25,4 + noise-scaled threshold floor,0.9595877806404122,0.7689995483789767,0.8537868553752248,0.2857624740344786,13.44710000557825
09,gaussian s=25,5 + morphological repair,0.9647500106559823,0.7631358786990353,0.8521805191449042,0.3295511870504282,27.43169997120276
09,gaussian s=25,6 Proposed (+ noise-adaptive filter),0.9723297405665059,0.759271187319074,0.8526929556304335,0.3550297436585033,39.473699987865984
09,gaussian s=25,7 Proposed with Sobel + Otsu,0.9802794033081893,0.8111483760152218,0.8877299494986312,0.6279003986026115,46.08729999745265
09,salt & pepper 1%,1 Baseline (Gaussian + fixed Canny),0.6337992086760981,0.84467198246822,0.7241973158298375,0.3470893867484356,5.958600027952343
09,salt & pepper 1%,2 + intensity-Otsu thresholds,0.46294448554078,0.933930065373994,0.6190359375686123,0.441226215698788,6.794299988541752
09,salt & pepper 1%,3 + gradient-domain thresholds,0.45807044562571414,0.946064604017206,0.617268595158398,0.45600664522228496,12.373399978969246
09,salt & pepper 1%,4 + noise-scaled threshold floor,0.45807044562571414,0.946064604017206,0.617268595158398,0.45600664522228496,12.38319999538362
09,salt & pepper 1%,5 + morphological repair,0.5410128842964664,0.9341373668273253,0.6851916959256878,0.5429243990222673,26.392299972940236
09,salt & pepper 1%,6 Proposed (+ noise-adaptive filter),0.6108254238782287,0.9411263872539221,0.7408270286407913,0.49176716882088234,40.1543999905698
09,salt & pepper 1%,7 Proposed with Sobel + Otsu,0.7809014411213109,0.9349961871339834,0.8510296394759361,0.7851521988157929,45.22180004278198
09,salt & pepper 5%,1 Baseline (Gaussian + fixed Canny),0.47889382409614945,0.9147102592008529,0.628656444421913,0.4733977435926405,6.562800030224025
09,salt & pepper 5%,2 + intensity-Otsu thresholds,0.31476390904256757,0.9711850979869548,0.4754372314535252,0.36796609423434756,7.826299988664687
09,salt & pepper 5%,3 + gradient-domain thresholds,0.3138959802883803,0.9742427944235909,0.4748104831528941,0.3677862029350528,13.399099989328533
09,salt & pepper 5%,4 + noise-scaled threshold floor,0.48537718304254934,0.9061368633809387,0.6321433252208779,0.44947912207196306,13.065500010270625
09,salt & pepper 5%,5 + morphological repair,0.5165406393476569,0.9005397241409946,0.6565123289417131,0.5506819629673827,25.688699970487505
09,salt & pepper 5%,6 Proposed (+ noise-adaptive filter),0.8248952364662618,0.7448119109492185,0.7828107279971793,0.2847872563889653,60.23050000658259
09,salt & pepper 5%,7 Proposed with Sobel + Otsu,0.7263380896005982,0.8971710755243616,0.8027666723903244,0.7362466542966131,70.42060000821948
09,speckle s=0.15,1 Baseline (Gaussian + fixed Canny),0.8031989666046123,0.8215800812917842,0.8122855512333912,0.31622364546540327,10.096499987412244
09,speckle s=0.15,2 + intensity-Otsu thresholds,0.5931819475271755,0.9319977196840133,0.7249561928188205,0.41559602880921104,12.226800026837736
09,speckle s=0.15,3 + gradient-domain thresholds,0.5775252965806001,0.937639280663957,0.7147875706490584,0.42494037620994213,14.383899979293346
09,speckle s=0.15,4 + noise-scaled threshold floor,0.5775252965806001,0.937639280663957,0.7147875706490584,0.42494037620994213,12.698700011242181
09,speckle s=0.15,5 + morphological repair,0.6159169881397953,0.9259415557974072,0.7397606433906985,0.5066722098003125,27.414299955125898
09,speckle s=0.15,6 Proposed (+ noise-adaptive filter),0.6209582036865186,0.9330638414440027,0.7456697911376767,0.5367044700191762,34.15709995897487
09,speckle s=0.15,7 Proposed with Sobel + Otsu,0.9522252847039719,0.9334636371039987,0.9427511264688634,0.9291149054675262,43.401199975050986
10,clean,1 Baseline (Gaussian + fixed Canny),0.535121537746425,0.7102754634842002,0.6103815857395585,0.304411228441607,5.76339999679476
10,clean,2 + intensity-Otsu thresholds,0.48738525376289366,0.847601891465886,0.6188953420839333,0.39210072833739934,6.633399985730648
10,clean,3 + gradient-domain thresholds,0.48745092775895044,0.9337236358177587,0.6405187148922118,0.4652484268877345,12.16240000212565
10,clean,4 + noise-scaled threshold floor,0.48745092775895044,0.9337236358177587,0.6405187148922118,0.4652484268877345,12.236799986567348
10,clean,5 + morphological repair,0.5295838847228349,0.9215942355325377,0.6726416951567674,0.5579298861495067,27.121299994178116
10,clean,6 Proposed (+ noise-adaptive filter),0.5638970422217204,0.9605494258049989,0.7106198761053735,0.5938756267136367,39.73109996877611
10,clean,7 Proposed with Sobel + Otsu,0.6775911373308414,0.8618329205133979,0.7586867904579944,0.6835257421445079,46.31069995230064
10,gaussian s=10,1 Baseline (Gaussian + fixed Canny),0.66292359468195,0.7123020340764092,0.686726330653875,0.3071575323720321,7.306399988010526
10,gaussian s=10,2 + intensity-Otsu thresholds,0.4981312907045589,0.8816032425129475,0.6365777626195994,0.42597231803084495,9.612000023480505
10,gaussian s=10,3 + gradient-domain thresholds,0.48217783000391695,0.9289049012985063,0.6348279086013747,0.47254098549268697,16.779500001575798
10,gaussian s=10,4 + noise-scaled threshold floor,0.4888923411527109,0.9078736020415822,0.6355430599314273,0.4503181843871545,16.420100000686944
10,gaussian s=10,5 + morphological repair,0.5292651612415981,0.8956391203182467,0.6653507741735437,0.5512485120228678,36.29620000720024
10,gaussian s=10,6 Proposed (+ noise-adaptive filter),0.5293836377097729,0.8932222472416123,0.6647761653878184,0.5394828204436579,61.20090000331402
10,gaussian s=10,7 Proposed with Sobel + Otsu,0.7119901466544455,0.8756436238084515,0.7853821753245196,0.7099504728591743,48.10459999134764
10,gaussian s=25,1 Baseline (Gaussian + fixed Canny),0.6165145567943747,0.7988591158147564,0.695940984715054,0.40391657256403296,7.589199987705797
10,gaussian s=25,2 + intensity-Otsu thresholds,0.187859460442926,0.9738497335434962,0.31496158667417196,0.22668637630642122,10.962900007143617
10,gaussian s=25,3 + gradient-domain thresholds,0.14236416316697595,0.9845830518651956,0.24875937466720544,0.18339972173706026,17.96460000332445
10,gaussian s=25,4 + noise-scaled threshold floor,0.8649549849949983,0.6591458380244689,0.7481545444066567,0.27311579919419376,15.086800034623593
10,gaussian s=25,5 + morphological repair,0.8800634403532085,0.6505741950011259,0.7481151005739755,0.30794318076986654,35.25459999218583
10,gaussian s=25,6 Proposed (+ noise-adaptive filter),0.9068521117774658,0.6401561209937702,0.7505156312588505,0.31732351102117595,38.44299999764189
10,gaussian s=25,7 Proposed with Sobel + Otsu,0.8749447780486608,0.7927944156721459,0.8318462942768814,0.7920075264398401,49.835899961180985
10,salt & pepper 1%,1 Baseline (Gaussian + fixed Canny),0.5069969515854156,0.7256773999849884,0.5969398635707818,0.32919290693646136,5.571300047449768
10,salt & pepper 1%,2 + intensity-Otsu thresholds,0.31421705527050725,0.897350446596112,0.4654512677844111,0.3496956626462803,7.987699995283037
10,salt & pepper 1%,3 + gradient-domain thresholds,0.3160238111475921,0.9524281318021467,0.4745784335453094,0.35644602495347094,13.413899985607713
10,salt & pepper 1%,4 + noise-scaled threshold floor,0.3160238111475921,0.9524281318021467,0.4745784335453094,0.35644602495347094,14.901400019880384
10,salt & pepper 1%,5 + morphological repair,0.43029052776345195,0.9403737896870075,0.5904201767096263,0.46529608224047797,28.385599958710372
10,salt & pepper 1%,6 Proposed (+ noise-adaptive filter),0.520656857166084,0.8795916835547549,0.6541202197051186,0.500521520838787,37.19669999554753
10,salt & pepper 1%,7 Proposed with Sobel + Otsu,0.5913154658494212,0.8310140358778053,0.6909671087547066,0.5958402020252971,47.431600047275424
10,salt & pepper 5%,1 Baseline (Gaussian + fixed Canny),0.30835888951658463,0.8511596487277641,0.45270969876931805,0.34335312400492085,6.850100005976856
10,salt & pepper 5%,2 + intensity-Otsu thresholds,0.1754605030496457,0.9724386399459581,0.29728147109607966,0.21817612782564613,8.5249999538064
10,salt & pepper 5%,3 + gradient-domain thresholds,0.17629711704417123,0.9810853411393831,0.298885672569507,0.21969845151882506,15.985700010787696
10,salt & pepper 5%,4 + noise-scaled threshold floor,0.2951546489463652,0.8244989867147039,0.4346964118715696,0.32721770322644184,14.160899969283491
10,salt & pepper 5%,5 + morphological repair,0.32232738031583075,0.8147864595061173,0.46192030351251445,0.35259266538951045,27.00679999543354
10,salt & pepper 5%,6 Proposed (+ noise-adaptive filter),0.5259560670121117,0.6101628762290775,0.5649388535019171,0.2541148793985008,62.42210004711524
10,salt & pepper 5%,7 Proposed with Sobel + Otsu,0.5682394111258597,0.7905576822037079,0.6612113523082178,0.571656041131743,72.38969998434186
10,speckle s=0.15,1 Baseline (Gaussian + fixed Canny),0.636979088310516,0.7394730916460257,0.6844101126153409,0.32785858080042707,4.847400006838143
10,speckle s=0.15,2 + intensity-Otsu thresholds,0.49955222115205894,0.9242212714854012,0.6485537080076481,0.4712847260547855,6.296499981544912
10,speckle s=0.15,3 + gradient-domain thresholds,0.46416117236803095,0.9675448472566239,0.6273588913721548,0.5056605689443171,10.80970000475645
10,speckle s=0.15,4 + noise-scaled threshold floor,0.46416117236803095,0.9675448472566239,0.6273588913721548,0.5056605689443171,11.189799988642335
10,speckle s=0.15,5 + morphological repair,0.49847368958591026,0.9634166479021241,0.6570094059359529,0.5391806911637791,23.995600000489503
10,speckle s=0.15,6 Proposed (+ noise-adaptive filter),0.504232555405326,0.9777377467537341,0.6653401918292506,0.5485875361723498,34.69000000040978
10,speckle s=0.15,7 Proposed with Sobel + Otsu,0.690050909596372,0.9366358928169332,0.7946538311370862,0.6961359691957847,42.817699955776334
11,clean,1 Baseline (Gaussian + fixed Canny),0.5785615316790528,0.7113538522440497,0.6381224372538331,0.2939902203450584,6.54709996888414
11,clean,2 + intensity-Otsu thresholds,0.5498771156159035,0.9001311296946904,0.6827016479021187,0.4061050651166457,8.175999973900616
11,clean,3 + gradient-domain thresholds,0.5298778321775526,0.9436266020090059,0.6786634728162577,0.4452032690426139,13.388200022745878
11,clean,4 + noise-scaled threshold floor,0.5298778321775526,0.9436266020090059,0.6786634728162577,0.4452032690426139,13.224499998614192
11,clean,5 + morphological repair,0.568063221618068,0.9299569498738186,0.7052966988893377,0.5325810617107919,28.41859997715801
11,clean,6 Proposed (+ noise-adaptive filter),0.6304991353791143,0.980998564995794,0.7676321807894657,0.6493344473132318,38.56059996178374
11,clean,7 Proposed with Sobel + Otsu,0.7318988460778874,0.9139863427185907,0.8128702465034497,0.7330387759749925,49.29539997829124
11,gaussian s=10,1 Baseline (Gaussian + fixed Canny),0.6913486005089059,0.7431961007471919,0.7163354110964312,0.306755709615265,6.557999993674457
11,gaussian s=10,2 + intensity-Otsu thresholds,0.5550753473807816,0.9281631946162601,0.694696763993211,0.4395821066389474,7.457899977453053
11,gaussian s=10,3 + gradient-domain thresholds,0.5314549791293978,0.9480429511603741,0.6810988194137286,0.46276852151650993,14.740699960384518
11,gaussian s=10,4 + noise-scaled threshold floor,0.5422367638310529,0.9353629570983225,0.6865028135568798,0.4484434294489963,15.240799984894693
11,gaussian s=10,5 + morphological repair,0.5793811887977618,0.9283363847790589,0.7134766452864492,0.541975243254929,30.240499996580184
11,gaussian s=10,6 Proposed (+ noise-adaptive filter),0.5794005815253859,0.9237468454648918,0.7121316909230366,0.5316390345866948,40.247199998702854
11,gaussian s=10,7 Proposed with Sobel + Otsu,0.7781903026380775,0.9142337572368746,0.8407441859207282,0.7694849143357992,51.19109997758642
11,gaussian s=25,1 Baseline (Gaussian + fixed Canny),0.6675279413532027,0.8639467563956653,0.7531415316012545,0.4251440581044655,6.777799979317933
11,gaussian s=25,2 + intensity-Otsu thresholds,0.16673334042888968,0.9827057251719531,0.28509524883925086,0.20207273804364356,8.73559998581186
11,gaussian s=25,3 + gradient-domain thresholds,0.16673334042888968,0.9827057251719531,0.28509524883925086,0.20207273804364356,13.467000040691346
11,gaussian s=25,4 + noise-scaled threshold floor,0.8683870462466226,0.6863526151714583,0.7667132124599649,0.27280673647932613,13.057100004516542
11,gaussian s=25,5 + morphological repair,0.8810131129872463,0.6788188430897125,0.7668111936993324,0.3008743070671096,28.95210002316162
11,gaussian s=25,6 Proposed (+ noise-adaptive filter),0.9087807567716589,0.6730169726359543,0.7733288047408289,0.32199170218058687,42.6189000136219
11,gaussian s=25,7 Proposed with Sobel + Otsu,0.8913929612690166,0.8298530357761393,0.8595228761588454,0.7833504066629284,60.31010003061965
11,salt & pepper 1%,1 Baseline (Gaussian + fixed Canny),0.5788043478260869,0.7752981344945321,0.6627946362491597,0.3422939893851285,7.390999991912395
11,salt & pepper 1%,2 + intensity-Otsu thresholds,0.34745051915123354,0.9327403632045128,0.5063012522513196,0.37823482064672326,8.24070000089705
11,salt & pepper 1%,3 + gradient-domain thresholds,0.34234962005539377,0.9630239002424662,0.5051287791973027,0.3759163617128834,14.264500001445413
11,salt & pepper 1%,4 + noise-scaled threshold floor,0.34234962005539377,0.9630239002424662,0.5051287791973027,0.3759163617128834,13.400900003034621
11,salt & pepper 1%,5 + morphological repair,0.4643322185687922,0.9539932703251027,0.624637736793703,0.49230775083295175,34.89040001295507
11,salt & pepper 1%,6 Proposed (+ noise-adaptive filter),0.5833730080936511,0.9131946162600821,0.7119398837625169,0.5270812298787478,41.66889999760315
11,salt & pepper 1%,7 Proposed with Sobel + Otsu,0.6673568374839439,0.8562892770547775,0.7501092260911171,0.6702183485370086,53.64129994995892
11,salt & pepper 5%,1 Baseline (Gaussian + fixed Canny),0.3407168747482884,0.8881686377356623,0.4925016031592149,0.3720275181528425,7.363400014583021
11,salt & pepper 5%,2 + intensity-Otsu thresholds,0.184398588506298,0.9765451036666831,0.31021924653696603,0.2219637597645495,9.576899989042431
11,salt & pepper 5%,3 + gradient-domain thresholds,0.1850700852615042,0.9813696867732199,0.31141285809786107,0.22307878053271035,21.900399995502084
11,salt & pepper 5%,4 + noise-scaled threshold floor,0.32676880222841226,0.864181800188035,0.4742222745125964,0.3566968469057249,14.419400016777217
11,salt & pepper 5%,5 + morphological repair,0.3568531778721247,0.8538769855015093,0.5033470297609988,0.38548096912011326,31.227200001012534
11,salt & pepper 5%,6 Proposed (+ noise-adaptive filter),0.6005870196771391,0.6145652926913752,0.6074957579845945,0.25166590933311067,71.95589999901131
11,salt & pepper 5%,7 Proposed with Sobel + Otsu,0.6469578830117109,0.8057424909693701,0.7176723645793115,0.6468216905246311,87.10559998871759
11,speckle s=0.15,1 Baseline (Gaussian + fixed Canny),0.6700234894297566,0.7863823049136524,0.7235546823701012,0.3382933278426675,7.525900029577315
11,speckle s=0.15,2 + intensity-Otsu thresholds,0.5632819228059187,0.9437503092681478,0.7054892092409025,0.4669273011128784,8.912199991755188
11,speckle s=0.15,3 + gradient-domain thresholds,0.5284064793793612,0.9630981245979514,0.6824079361989149,0.4990647566984117,15.135399997234344
11,speckle s=0.15,4 + noise-scaled threshold floor,0.5284064793793612,0.9630981245979514,0.6824079361989149,0.4990647566984117,13.748199969995767
11,speckle s=0.15,5 + morphological repair,0.5730121211415531,0.9585580681874413,0.7172578778515888,0.6025325260221768,31.635800027288496
11,speckle s=0.15,6 Proposed (+ noise-adaptive filter),0.5765475144151366,0.973007076055223,0.7240594357346191,0.6095132946673941,43.860799982212484
11,speckle s=0.15,7 Proposed with Sobel + Otsu,0.7639252534644905,0.9551190063832946,0.8488897535479598,0.7628974377910068,54.65179996099323
12,clean,1 Baseline (Gaussian + fixed Canny),0.3147152990689097,0.8596489152807022,0.4607508678500791,0.3457604435126368,7.284899998921901
12,clean,2 + intensity-Otsu thresholds,0.3079985883247215,0.9680853580638293,0.46731866583752696,0.34271505159339855,7.323099998757243
12,clean,3 + gradient-domain thresholds,0.3083209039548023,0.9692327710615345,0.46782335640416656,0.34304714325029617,16.338100016582757
12,clean,4 + noise-scaled threshold floor,0.3083209039548023,0.9692327710615345,0.46782335640416656,0.34304714325029617,16.85459999134764
12,clean,5 + morphological repair,0.34015495183240735,0.9583264330833471,0.5020934230895243,0.3721622277095088,30.444799980614334
12,clean,6 Proposed (+ noise-adaptive filter),0.3920651670551081,0.9777969670444061,0.5597061509875909,0.4186208063330501,53.55129996314645
12,clean,7 Proposed with Sobel + Otsu,0.4345641060234462,0.9924294400151411,0.6044515248001929,0.45612189564973765,65.90579997282475
12,gaussian s=10,1 Baseline (Gaussian + fixed Canny),0.42223835011642324,0.8569164162861672,0.5657219646969165,0.3565360399767906,8.193699992261827
12,gaussian s=10,2 + intensity-Otsu thresholds,0.29725100408383676,0.975892498048215,0.45569886573968893,0.3355037242573599,10.240300034638494
12,gaussian s=10,3 + gradient-domain thresholds,0.30552301771135165,0.9717523480564954,0.4648844216420507,0.3410581934563558,17.673700000159442
12,gaussian s=10,4 + noise-scaled threshold floor,0.3073802041352328,0.9638032600723935,0.46610745210081983,0.3422130823388922,17.79090001946315
12,gaussian s=10,5 + morphological repair,0.33842430806461166,0.9575220610849559,0.5000959124441636,0.3706801482580748,35.95550003228709
12,gaussian s=10,6 Proposed (+ noise-adaptive filter),0.3363992272579625,0.9556885660886228,0.4976332054013094,0.36886342463991384,48.56999998446554
12,gaussian s=10,7 Proposed with Sobel + Otsu,0.46329825109849077,0.9892237810215524,0.63104811845559,0.48257877006828287,55.20770000293851
12,gaussian s=25,1 Baseline (Gaussian + fixed Canny),0.46594094164944366,0.9073907591852185,0.6157150592559791,0.4192939916344124,7.3933000094257295
12,gaussian s=25,2 + intensity-Otsu thresholds,0.11082495599081671,0.9923466370153067,0.19938289396153056,0.15360603441995319,9.410500002559274
12,gaussian s=25,3 + gradient-domain thresholds,0.12969658194460373,0.9843620620312759,0.22919510661624132,0.17011313216851173,20.46820003306493
12,gaussian s=25,4 + noise-scaled threshold floor,0.872578338317514,0.8349736213300527,0.8533619031885988,0.31926135314009185,16.459600010421127
12,gaussian s=25,5 + morphological repair,0.8858358553321547,0.8281601173436798,0.8560275958569753,0.35056950910078477,41.47930000908673
12,gaussian s=25,6 Proposed (+ noise-adaptive filter),0.9224384229045743,0.8134330123731339,0.8645131774427172,0.3604464307783032,59.74599998444319
12,gaussian s=25,7 Proposed with Sobel + Otsu,0.7911536334023068,0.945764035108472,0.8615775707536377,0.7886656255040633,65.28380000963807
